job_id,submit_time,runtime_min,norm_cpu_seconds,cores_used
226801707,2026-03-01 10:33:43,16.348,21866.752,1
226803771,2026-03-01 10:50:36,1.008,1702.924,1
226802006,2026-03-01 10:35:56,13.177,20860.08,1
226801720,2026-03-01 10:33:49,16.175,19419.498,1
226802491,2026-03-01 10:39:19,9.678,16636.36,1
226803332,2026-03-01 10:47:10,3.173,3990.433,1
226802267,2026-03-01 10:37:50,11.339,20538.72,1
226801692,2026-03-01 10:33:34,16.352,19052.0,1
226801469,2026-03-01 10:31:53,20.174,18731.223,1
226802036,2026-03-01 10:36:09,14.005,19242.612,1
226803461,2026-03-01 10:48:07,2.84,4092.702,1
226803363,2026-03-01 10:47:22,3.838,6566.01,1
226803664,2026-03-01 10:49:46,1.338,1452.864,1
226802053,2026-03-01 10:36:16,13.013,21443.52,1
226803475,2026-03-01 10:48:15,2.688,5512.794,1
226802189,2026-03-01 10:37:17,12.185,24602.74,1
226803631,2026-03-01 10:49:32,1.019,1818.804,1
226803689,2026-03-01 10:49:59,1.008,1479.6,1
226802177,2026-03-01 10:37:13,12.184,23887.05,1
226803641,2026-03-01 10:49:37,1.339,1375.934,1
226801994,2026-03-01 10:35:51,13.508,19887.104,1
226803238,2026-03-01 10:46:30,4.506,5284.673,1
226802024,2026-03-01 10:36:03,13.507,21248.955,1
226802071,2026-03-01 10:36:25,13.005,20530.419,1
226803734,2026-03-01 10:50:21,1.019,1888.59,1
226802843,2026-03-01 10:41:48,7.174,7327.726,1
226803578,2026-03-01 10:49:06,1.342,1500.924,1
226803591,2026-03-01 10:49:13,1.672,1507.44,1
226803684,2026-03-01 10:49:57,1.172,2101.715,1
226801464,2026-03-01 10:31:52,19.34,19723.375,1
226802135,2026-03-01 10:36:53,13.344,25321.398,1
226802133,2026-03-01 10:36:53,12.521,26306.802,1
226803643,2026-03-01 10:49:38,1.173,1496.544,1
226803351,2026-03-01 10:47:17,3.673,4156.911,1
226803648,2026-03-01 10:49:40,1.505,1806.42,1
226803405,2026-03-01 10:47:42,3.186,6630.561,1
226803697,2026-03-01 10:50:03,1.171,1845.56,1
226803385,2026-03-01 10:47:33,3.008,4073.864,1
226803421,2026-03-01 10:47:51,3.188,6553.8,1
226803419,2026-03-01 10:47:48,3.012,4663.736,1
226802125,2026-03-01 10:36:51,12.521,26055.4,1
226803626,2026-03-01 10:49:30,1.172,1430.782,1
226801412,2026-03-01 10:31:27,20.179,19703.544,1
226801885,2026-03-01 10:35:03,13.846,22326.213,1
226803552,2026-03-01 10:48:53,1.342,1509.408,1
226803355,2026-03-01 10:47:19,3.179,4903.525,1
226803551,2026-03-01 10:48:53,1.339,1855.882,1
226801966,2026-03-01 10:35:36,12.839,20314.634,1
226802050,2026-03-01 10:36:15,13.017,21973.952,1
226802066,2026-03-01 10:36:22,12.847,18878.67,1
226802001,2026-03-01 10:35:54,12.84,20845.158,1
226801398,2026-03-01 10:31:21,20.507,22779.981,1
226803587,2026-03-01 10:49:12,2.521,5095.072,1
226803524,2026-03-01 10:48:40,3.019,5968.683,1
226802041,2026-03-01 10:36:11,13.354,27093.096,1
226802108,2026-03-01 10:36:41,12.021,25359.304,1
226803579,2026-03-01 10:49:06,2.674,4122.33,1
226803568,2026-03-01 10:49:01,2.52,5167.087,1
226803444,2026-03-01 10:48:01,3.508,4534.068,1
226803798,2026-03-01 10:50:48,1.354,2425.816,1
226803810,2026-03-01 10:50:53,1.006,1655.54,1
226803570,2026-03-01 10:49:03,2.675,3978.192,1
226803482,2026-03-01 10:48:19,3.172,4549.076,1
226801830,2026-03-01 10:34:38,15.84,17795.673,1
226801369,2026-03-01 10:31:08,21.341,26153.675,1
226803829,2026-03-01 10:51:01,1.172,1652.872,1
226803447,2026-03-01 10:48:02,3.339,4306.772,1
226803861,2026-03-01 10:51:16,1.012,1535.304,1
226803483,2026-03-01 10:48:19,3.505,4964.464,1
226801847,2026-03-01 10:34:45,15.682,19437.81,1
226803523,2026-03-01 10:48:39,3.016,4629.968,1
226801512,2026-03-01 10:32:10,19.34,19923.12,1
226802046,2026-03-01 10:36:14,13.691,22845.102,1
226802605,2026-03-01 10:40:09,9.511,14524.664,1
226801467,2026-03-01 10:31:52,19.675,19596.6,1
226803585,2026-03-01 10:49:10,2.685,4899.992,1
226803457,2026-03-01 10:48:06,2.691,5281.616,1
226801953,2026-03-01 10:35:31,14.671,18446.675,1
226803728,2026-03-01 10:50:18,1.018,1865.18,1
226803358,2026-03-01 10:47:20,4.171,6000.05,1
226801862,2026-03-01 10:34:52,15.507,33806.939,1
226803747,2026-03-01 10:50:27,1.339,1343.934,1
226802186,2026-03-01 10:37:16,12.358,25608.385,1
226803430,2026-03-01 10:47:54,3.505,5674.302,1
226801741,2026-03-01 10:33:58,17.339,19111.61,1
226803501,2026-03-01 10:48:27,2.52,5061.189,1
226803178,2026-03-01 10:46:05,5.006,8565.81,1
226803469,2026-03-01 10:48:12,3.34,3878.752,1
226803496,2026-03-01 10:48:26,3.184,6383.738,1
226802128,2026-03-01 10:36:52,13.009,22272.211,1
226801963,2026-03-01 10:35:34,13.347,21275.984,1
226801979,2026-03-01 10:35:43,14.172,19244.4,1
226803562,2026-03-01 10:48:59,2.677,4138.03,1
226803529,2026-03-01 10:48:43,2.687,5408.313,1
226802209,2026-03-01 10:37:27,12.187,25385.373,1
226802368,2026-03-01 10:38:32,11.671,21092.886,1
226801873,2026-03-01 10:34:57,14.504,17638.248,1
226803712,2026-03-01 10:50:11,1.512,1551.354,1
226803948,2026-03-01 10:51:55,1.18,1697.586,1
226801803,2026-03-01 10:34:26,15.34,27784.06,1
226801840,2026-03-01 10:34:42,15.839,17544.681,1
226803337,2026-03-01 10:47:12,3.505,4623.606,1
226802160,2026-03-01 10:37:05,11.84,21449.853,1
226802065,2026-03-01 10:36:22,13.521,23888.872,1
226803873,2026-03-01 10:51:21,1.183,1593.528,1
226802059,2026-03-01 10:36:20,13.686,21812.403,1
226803838,2026-03-01 10:51:05,1.019,1940.556,1
226801900,2026-03-01 10:35:09,14.678,20550.824,1
226801842,2026-03-01 10:34:43,16.174,21836.892,1
226803696,2026-03-01 10:50:03,1.172,1421.232,1
226801902,2026-03-01 10:35:09,14.516,30018.132,1
226801845,2026-03-01 10:34:44,15.34,21302.658,1
226802014,2026-03-01 10:35:59,13.188,27526.122,1
226802086,2026-03-01 10:36:32,13.506,21010.32,1
226803727,2026-03-01 10:50:18,1.02,1822.925,1
226802090,2026-03-01 10:36:33,13.012,18789.789,1
226802428,2026-03-01 10:38:55,10.343,13773.936,1
226801893,2026-03-01 10:35:06,14.51,24218.008,1
226801610,2026-03-01 10:32:56,17.673,17861.955,1
226803803,2026-03-01 10:50:49,1.009,1358.886,1
226803699,2026-03-01 10:50:04,1.344,1418.503,1
226803701,2026-03-01 10:50:05,1.341,1507.662,1
226802068,2026-03-01 10:36:24,13.006,18926.655,1
226803638,2026-03-01 10:49:34,1.674,1408.432,1
226802200,2026-03-01 10:37:22,12.52,26379.34,1
226803785,2026-03-01 10:50:42,1.172,1533.87,1
226802028,2026-03-01 10:36:05,13.839,20365.451,1
226803598,2026-03-01 10:49:16,1.675,2039.016,1
226803691,2026-03-01 10:50:00,1.674,1285.2,1
226803316,2026-03-01 10:47:03,3.845,5782.581,1
226803782,2026-03-01 10:50:40,1.021,1852.653,1
226803624,2026-03-01 10:49:29,1.173,1429.45,1
226797312,2026-03-01 09:55:48,66.675,63664.54,1
226802038,2026-03-01 10:36:10,13.354,21427.428,1
226803592,2026-03-01 10:49:13,1.341,1769.618,1
226802234,2026-03-01 10:37:36,12.505,21143.529,1
226802547,2026-03-01 10:39:44,9.339,16650.865,1
226801972,2026-03-01 10:35:39,14.019,28786.854,1
226802656,2026-03-01 10:40:30,9.339,16559.792,1
226803353,2026-03-01 10:47:17,5.019,10055.5,1
226801831,2026-03-01 10:34:38,16.18,22036.95,1
226803503,2026-03-01 10:48:28,3.675,4519.671,1
226803924,2026-03-01 10:51:47,1.178,1535.058,1
226803257,2026-03-01 10:46:39,3.506,5909.106,1
226803466,2026-03-01 10:48:10,3.844,7023.72,1
226803929,2026-03-01 10:51:50,1.178,1633.632,1
226803491,2026-03-01 10:48:23,3.343,4793.25,1
226803904,2026-03-01 10:51:37,1.176,1586.208,1
226802144,2026-03-01 10:36:59,13.671,20063.2,1
226803947,2026-03-01 10:51:55,1.022,1854.688,1
226803921,2026-03-01 10:51:45,1.18,1665.573,1
226803676,2026-03-01 10:49:52,2.521,5079.192,1
226801923,2026-03-01 10:35:18,15.172,18823.14,1
226802121,2026-03-01 10:36:47,13.514,21858.837,1
226803774,2026-03-01 10:50:38,1.019,1873.44,1
226803554,2026-03-01 10:48:54,3.176,4073.904,1
226802139,2026-03-01 10:36:58,13.504,20042.913,1
226801582,2026-03-01 10:32:42,19.673,18792.51,1
226801846,2026-03-01 10:34:44,16.347,19448.8,1
226802155,2026-03-01 10:37:04,13.514,21389.348,1
226803359,2026-03-01 10:47:21,3.846,5931.63,1
226803492,2026-03-01 10:48:24,3.691,4564.512,1
226803128,2026-03-01 10:45:41,5.511,4937.6,1
226803431,2026-03-01 10:47:55,3.848,6037.47,1
226802331,2026-03-01 10:38:16,11.852,25002.65,1
226803875,2026-03-01 10:51:22,1.34,1795.36,1
226801926,2026-03-01 10:35:19,15.173,25242.204,1
226803470,2026-03-01 10:48:12,3.186,6243.939,1
226802534,2026-03-01 10:39:39,9.847,16225.92,1
226802067,2026-03-01 10:36:23,14.026,24777.233,1
226803680,2026-03-01 10:49:56,3.013,4574.165,1
226803769,2026-03-01 10:50:36,1.679,1690.68,1
226802664,2026-03-01 10:40:34,9.341,14278.504,1
226802097,2026-03-01 10:36:37,13.346,22162.086,1
226803623,2026-03-01 10:49:27,2.674,4148.064,1
226801960,2026-03-01 10:35:34,14.842,17856.489,1
226803443,2026-03-01 10:48:01,3.346,4651.532,1
226803877,2026-03-01 10:51:24,1.173,1630.072,1
226801954,2026-03-01 10:35:32,15.009,29270.01,1
226801981,2026-03-01 10:35:44,14.678,20620.56,1
226802230,2026-03-01 10:37:35,12.673,20895.06,1
226803874,2026-03-01 10:51:21,0.0,1756.733,1
226803577,2026-03-01 10:49:06,3.007,4124.912,1
226801674,2026-03-01 10:33:26,16.68,19218.87,1
226803760,2026-03-01 10:50:32,1.673,1472.272,1
226797198,2026-03-01 09:55:02,68.179,65873.445,1
226803931,2026-03-01 10:51:50,1.005,1340.616,1
226801821,2026-03-01 10:34:33,16.505,19777.072,1
226801515,2026-03-01 10:32:12,20.34,19753.608,1
226802127,2026-03-01 10:36:52,13.508,21107.9,1
226801988,2026-03-01 10:35:47,14.022,24741.652,1
226792746,2026-03-01 08:46:12,136.688,291119.712,1
226802049,2026-03-01 10:36:15,14.009,17081.927,1
226803884,2026-03-01 10:51:27,1.022,1936.78,1
226803886,2026-03-01 10:51:28,1.189,1584.405,1
226803488,2026-03-01 10:48:22,3.19,4113.382,1
226801986,2026-03-01 10:35:46,14.005,24683.347,1
226803610,2026-03-01 10:49:21,2.69,5283.25,1
226802226,2026-03-01 10:37:33,12.672,18203.5,1
226803867,2026-03-01 10:51:19,1.02,1865.52,1
226803850,2026-03-01 10:51:10,1.172,1419.075,1
226803543,2026-03-01 10:48:49,2.674,3816.265,1
226803800,2026-03-01 10:50:48,1.355,2386.113,1
226803576,2026-03-01 10:49:06,2.684,5370.05,1
226803572,2026-03-01 10:49:04,2.52,4490.882,1
226803531,2026-03-01 10:48:43,3.172,5356.448,1
226802206,2026-03-01 10:37:26,12.353,25565.646,1
226801823,2026-03-01 10:34:34,16.006,18467.856,1
226801591,2026-03-01 10:32:46,19.506,18271.568,1
226802711,2026-03-01 10:40:54,9.346,15112.734,1
226803305,2026-03-01 10:46:58,5.18,7967.28,1
226803851,2026-03-01 10:51:10,1.339,1477.872,1
226803599,2026-03-01 10:49:17,3.504,4029.496,1
226803661,2026-03-01 10:49:46,3.014,4666.389,1
226802210,2026-03-01 10:37:27,13.34,18154.928,1
226803605,2026-03-01 10:49:19,3.522,5666.134,1
226803976,2026-03-01 10:52:06,1.022,1899.846,1
226804003,2026-03-01 10:52:19,1.174,1705.644,1
226802455,2026-03-01 10:39:05,11.671,21329.624,1
226803726,2026-03-01 10:50:18,2.523,5059.116,1
226804039,2026-03-01 10:52:35,1.022,1908.835,1
226792704,2026-03-01 08:45:52,137.857,293615.984,1
226803505,2026-03-01 10:48:30,4.188,6491.304,1
226803427,2026-03-01 10:47:53,4.673,4056.16,1
226803640,2026-03-01 10:49:37,3.005,3955.136,1
226803438,2026-03-01 10:47:57,4.676,4291.155,1
226803545,2026-03-01 10:48:50,3.675,5087.25,1
226801659,2026-03-01 10:33:17,18.511,18195.554,1
226803941,2026-03-01 10:51:53,1.018,1884.308,1
226802252,2026-03-01 10:37:44,12.187,25947.482,1
226802450,2026-03-01 10:39:03,11.505,20883.15,1
226803720,2026-03-01 10:50:14,2.685,5340.273,1
226802223,2026-03-01 10:37:32,13.346,21280.004,1
226802217,2026-03-01 10:37:30,12.848,21035.103,1
226803396,2026-03-01 10:47:38,5.006,7969.16,1
226803830,2026-03-01 10:51:01,1.338,1436.094,1
226803991,2026-03-01 10:52:14,1.185,1981.338,1
226803656,2026-03-01 10:49:44,2.521,4973.948,1
226802204,2026-03-01 10:37:24,13.861,29171.541,1
226803930,2026-03-01 10:51:50,1.024,1748.67,1
226802332,2026-03-01 10:38:16,12.512,19441.71,1
226802271,2026-03-01 10:37:52,12.674,22322.645,1
226801546,2026-03-01 10:32:26,20.007,19354.632,1
226802032,2026-03-01 10:36:07,14.839,19363.062,1
226801811,2026-03-01 10:34:29,17.338,18642.078,1
226803996,2026-03-01 10:52:16,1.011,1422.603,1
226801597,2026-03-01 10:32:49,19.175,22941.19,1
226803902,2026-03-01 10:51:36,1.18,1720.576,1
226803893,2026-03-01 10:51:31,1.672,1329.6,1
226803493,2026-03-01 10:48:24,4.174,5149.656,1
226803939,2026-03-01 10:51:53,1.343,1877.46,1
226802411,2026-03-01 10:38:48,11.675,21190.602,1
226802149,2026-03-01 10:37:01,13.853,29257.504,1
226802027,2026-03-01 10:36:05,14.519,30387.714,1
226803938,2026-03-01 10:51:52,1.34,1843.114,1
226803908,2026-03-01 10:51:40,1.187,1666.5,1
226803966,2026-03-01 10:52:04,1.341,1516.694,1
226804004,2026-03-01 10:52:19,1.007,1464.099,1
226802164,2026-03-01 10:37:08,12.85,20692.308,1
226803695,2026-03-01 10:50:03,2.679,4381.635,1
226803935,2026-03-01 10:51:51,1.18,1670.444,1
226803448,2026-03-01 10:48:02,4.178,3832.293,1
226802325,2026-03-01 10:38:13,12.187,25525.984,1
226802301,2026-03-01 10:38:04,12.511,20295.728,1
226802156,2026-03-01 10:37:04,13.013,20887.696,1
226802299,2026-03-01 10:38:03,12.02,25397.337,1
226803949,2026-03-01 10:51:56,1.338,1894.75,1
226801967,2026-03-01 10:35:37,16.006,21010.08,1
226803463,2026-03-01 10:48:07,2.685,4844.532,1
226802346,2026-03-01 10:38:22,12.185,25712.657,1
226801611,2026-03-01 10:32:56,19.673,19605.15,1
226803459,2026-03-01 10:48:06,3.507,4211.138,1
226802111,2026-03-01 10:36:43,13.673,21759.684,1
226801750,2026-03-01 10:34:02,17.675,31955.924,1
226803594,2026-03-01 10:49:14,3.173,4122.469,1
226803816,2026-03-01 10:50:55,1.673,1432.2,1
226803402,2026-03-01 10:47:41,3.675,4390.356,1
226803974,2026-03-01 10:52:06,1.178,1699.336,1
226802166,2026-03-01 10:37:08,13.674,19883.628,1
226803915,2026-03-01 10:51:42,1.342,1545.955,1
226803933,2026-03-01 10:51:50,1.34,1389.154,1
226801214,2026-03-01 10:30:02,23.009,26228.49,1
226802373,2026-03-01 10:38:34,12.185,25423.904,1
226803729,2026-03-01 10:50:18,3.173,5347.514,1
226802333,2026-03-01 10:38:17,12.172,21994.588,1
226802240,2026-03-01 10:37:40,13.34,20732.584,1
226802421,2026-03-01 10:38:52,12.186,25834.604,1
226803820,2026-03-01 10:50:57,2.679,3983.398,1
226802499,2026-03-01 10:39:24,11.672,22133.271,1
226802417,2026-03-01 10:38:51,12.186,25619.034,1
226804100,2026-03-01 10:53:00,1.172,1642.706,1
226802322,2026-03-01 10:38:11,13.006,18998.775,1
226804074,2026-03-01 10:52:49,1.342,1416.273,1
226802304,2026-03-01 10:38:05,13.191,25742.532,1
226803745,2026-03-01 10:50:26,3.019,5876.744,1
226802443,2026-03-01 10:39:01,12.024,25215.849,1
226803765,2026-03-01 10:50:34,3.005,3894.432,1
226802031,2026-03-01 10:36:07,15.359,31366.284,1
226804107,2026-03-01 10:53:04,1.02,1845.86,1
226803371,2026-03-01 10:47:26,5.176,8329.314,1
226801905,2026-03-01 10:35:10,16.019,33561.088,1
226803683,2026-03-01 10:49:57,3.187,6294.624,1
226804013,2026-03-01 10:52:23,1.673,1503.744,1
226803581,2026-03-01 10:49:09,3.86,7919.555,1
226804089,2026-03-01 10:52:56,1.173,1353.315,1
226803702,2026-03-01 10:50:06,3.005,4539.408,1
226802454,2026-03-01 10:39:05,12.006,20025.408,1
226803628,2026-03-01 10:49:31,3.675,4569.175,1
226803858,2026-03-01 10:51:14,2.518,5135.478,1
226803740,2026-03-01 10:50:24,3.015,4441.011,1
226804150,2026-03-01 10:53:25,0.0,1594.552,1
226803993,2026-03-01 10:52:15,1.672,1455.72,1
226804026,2026-03-01 10:52:29,1.338,1464.831,1
226803649,2026-03-01 10:49:41,3.509,4228.328,1
226801693,2026-03-01 10:33:35,19.174,18639.538,1
226803937,2026-03-01 10:51:51,1.182,1615.16,1
226803559,2026-03-01 10:48:57,5.177,4885.776,1
226804050,2026-03-01 10:52:39,1.34,2099.52,1
226804054,2026-03-01 10:52:41,1.021,1891.072,1
226802228,2026-03-01 10:37:34,13.173,21800.16,1
226801644,2026-03-01 10:33:10,19.179,19897.196,1
226803667,2026-03-01 10:49:49,3.339,4139.551,1
226801897,2026-03-01 10:35:07,15.856,24531.846,1
226803788,2026-03-01 10:50:43,2.512,4286.464,1
226803686,2026-03-01 10:49:57,3.172,3748.852,1
226803629,2026-03-01 10:49:31,3.673,4762.728,1
226802319,2026-03-01 10:38:11,12.338,22158.684,1
226803679,2026-03-01 10:49:55,3.177,4054.9,1
226802231,2026-03-01 10:37:35,13.34,24909.92,1
226802390,2026-03-01 10:38:40,11.839,21795.502,1
226804070,2026-03-01 10:52:48,1.172,1464.18,1
226803303,2026-03-01 10:46:58,6.024,12610.665,1
226804079,2026-03-01 10:52:52,1.014,1361.466,1
226801626,2026-03-01 10:33:02,19.507,19911.325,1
226803718,2026-03-01 10:50:13,3.005,4440.606,1
226801958,2026-03-01 10:35:34,15.839,21300.772,1
226802197,2026-03-01 10:37:21,13.679,22625.226,1
226802132,2026-03-01 10:36:53,14.005,18685.959,1
226803607,2026-03-01 10:49:21,2.848,4434.216,1
226802273,2026-03-01 10:37:53,13.007,23622.848,1
226802402,2026-03-01 10:38:45,12.351,25610.667,1
226802261,2026-03-01 10:37:47,12.679,20527.024,1
226802239,2026-03-01 10:37:39,12.678,20543.698,1
226803746,2026-03-01 10:50:27,2.518,4957.659,1
226802026,2026-03-01 10:36:05,15.175,18725.96,1
226801975,2026-03-01 10:35:40,15.686,32501.547,1
226802022,2026-03-01 10:36:03,15.34,18067.486,1
226803813,2026-03-01 10:50:54,2.523,4740.237,1
226803588,2026-03-01 10:49:12,3.338,5687.175,1
226803400,2026-03-01 10:47:39,3.681,5731.407,1
226801904,2026-03-01 10:35:10,16.182,26181.762,1
226802754,2026-03-01 10:41:12,9.673,13967.604,1
226803352,2026-03-01 10:47:17,5.339,7097.706,1
226803609,2026-03-01 10:49:21,3.354,5458.504,1
226803737,2026-03-01 10:50:23,2.521,5016.2,1
226804193,2026-03-01 10:53:48,1.178,1620.576,1
226803878,2026-03-01 10:51:24,3.014,4524.58,1
226802511,2026-03-01 10:39:29,12.353,23938.53,1
226802060,2026-03-01 10:36:20,16.174,20659.743,1
226802247,2026-03-01 10:37:42,14.352,30399.928,1
226801995,2026-03-01 10:35:51,16.172,18923.764,1
226804171,2026-03-01 10:53:37,1.18,1566.458,1
226802444,2026-03-01 10:39:01,12.846,21521.394,1
226802137,2026-03-01 10:36:57,15.345,21234.13,1
226803868,2026-03-01 10:51:19,3.171,4117.46,1
226803918,2026-03-01 10:51:44,2.858,4118.168,1
226803669,2026-03-01 10:49:50,4.342,4790.415,1
226803600,2026-03-01 10:49:17,4.838,4375.305,1
226797325,2026-03-01 09:55:53,68.347,69884.316,1
226802276,2026-03-01 10:37:53,14.174,22029.276,1
226802260,2026-03-01 10:37:47,14.173,21619.97,1
226802279,2026-03-01 10:37:54,14.006,19519.088,1
226802035,2026-03-01 10:36:08,16.507,20338.008,1
226801978,2026-03-01 10:35:42,16.013,18867.348,1
226804215,2026-03-01 10:54:01,1.34,1551.199,1
226802990,2026-03-01 10:44:11,9.341,13524.884,1
226794566,2026-03-01 09:14:46,110.507,196347.591,1
226802380,2026-03-01 10:38:36,13.513,21430.352,1
226803880,2026-03-01 10:51:24,3.172,4124.736,1
226802570,2026-03-01 10:39:54,12.024,25078.265,1
226804002,2026-03-01 10:52:19,2.53,5107.493,1
226802143,2026-03-01 10:36:59,15.173,18227.704,1
226804001,2026-03-01 10:52:18,2.679,5604.326,1
226802413,2026-03-01 10:38:49,13.178,20997.532,1
226802153,2026-03-01 10:37:03,13.847,16672.11,1
226802142,2026-03-01 10:36:58,14.193,22996.272,1
226802123,2026-03-01 10:36:49,15.007,21303.986,1
226802392,2026-03-01 10:38:40,13.017,19220.115,1
226803957,2026-03-01 10:51:59,2.839,3842.559,1
226803778,2026-03-01 10:50:39,3.679,5704.722,1
226801938,2026-03-01 10:35:25,16.848,19594.014,1
226802258,2026-03-01 10:37:46,14.01,21008.7,1
226802369,2026-03-01 10:38:32,13.346,20892.438,1
226802081,2026-03-01 10:36:29,15.839,18883.196,1
226802162,2026-03-01 10:37:08,15.34,19368.36,1
226802254,2026-03-01 10:37:45,14.007,21579.472,1
226803846,2026-03-01 10:51:09,2.674,3737.888,1
226802490,2026-03-01 10:39:19,12.673,19407.963,1
226803985,2026-03-01 10:52:11,2.675,4436.694,1
226804177,2026-03-01 10:53:39,1.02,1805.056,1
226803618,2026-03-01 10:49:25,4.341,3885.894,1
226802510,2026-03-01 10:39:29,12.338,22652.618,1
226802361,2026-03-01 10:38:28,13.337,23341.672,1
226801841,2026-03-01 10:34:43,18.178,24584.93,1
226802482,2026-03-01 10:39:17,12.519,26221.72,1
226803946,2026-03-01 10:51:55,2.841,4116.219,1
226794761,2026-03-01 09:16:09,109.008,172632.404,1
226803757,2026-03-01 10:50:31,3.672,4181.795,1
226804184,2026-03-01 10:53:43,1.172,1393.764,1
226802384,2026-03-01 10:38:37,12.353,25192.894,1
226803936,2026-03-01 10:51:51,2.688,5332.509,1
226803823,2026-03-01 10:50:58,3.34,4312.539,1
226803435,2026-03-01 10:47:56,5.174,7344.908,1
226801739,2026-03-01 10:33:57,19.014,17924.784,1
226802323,2026-03-01 10:38:12,12.843,20209.418,1
226803399,2026-03-01 10:47:39,6.188,12664.625,1
226802148,2026-03-01 10:37:01,15.006,21002.94,1
226802286,2026-03-01 10:37:57,13.343,17577.056,1
226804152,2026-03-01 10:53:26,1.34,1408.176,1
226803715,2026-03-01 10:50:11,3.508,5786.018,1
226794707,2026-03-01 09:15:41,109.348,180042.5,1
226804125,2026-03-01 10:53:11,1.187,1645.92,1
226803962,2026-03-01 10:52:01,2.676,4609.2,1
226802203,2026-03-01 10:37:24,14.025,22542.702,1
226803950,2026-03-01 10:51:57,2.679,4364.55,1
226804120,2026-03-01 10:53:09,1.171,1446.088,1
226802488,2026-03-01 10:39:19,12.187,25552.968,1
226802341,2026-03-01 10:38:20,13.507,20190.768,1
226803848,2026-03-01 10:51:10,3.18,4759.948,1
226802533,2026-03-01 10:39:38,12.008,19771.614,1
226802274,2026-03-01 10:37:53,13.84,20786.24,1
226803504,2026-03-01 10:48:29,5.007,6537.128,1
226803533,2026-03-01 10:48:45,4.506,4498.416,1
226804188,2026-03-01 10:53:45,1.175,1578.528,1
226803693,2026-03-01 10:50:01,3.839,4487.392,1
226802348,2026-03-01 10:38:22,13.344,18057.952,1
226802103,2026-03-01 10:36:39,15.51,18094.8,1
226802502,2026-03-01 10:39:25,12.185,25730.256,1
226802073,2026-03-01 10:36:25,15.673,19090.47,1
226802314,2026-03-01 10:38:08,13.012,21417.714,1
226802003,2026-03-01 10:35:54,15.842,15698.072,1
226803944,2026-03-01 10:51:54,2.674,4071.276,1
226802052,2026-03-01 10:36:16,15.008,18422.88,1
226804143,2026-03-01 10:53:22,0.0,1504.284,1
226803716,2026-03-01 10:50:12,3.839,6027.731,1
226803797,2026-03-01 10:50:47,3.355,6382.156,1
226802220,2026-03-01 10:37:31,14.017,27544.048,1
226802002,2026-03-01 10:35:54,16.339,20746.21,1
226802056,2026-03-01 10:36:18,15.672,19247.209,1
226802202,2026-03-01 10:37:23,13.857,28967.488,1
226803775,2026-03-01 10:50:38,2.848,4560.842,1
226794621,2026-03-01 09:15:06,109.847,174860.42,1
226804122,2026-03-01 10:53:10,1.179,1696.599,1
226803796,2026-03-01 10:50:46,3.186,6399.893,1
226804199,2026-03-01 10:53:52,1.03,1890.36,1
226802309,2026-03-01 10:38:05,13.345,21288.96,1
226803795,2026-03-01 10:50:46,3.338,4090.268,1
226802265,2026-03-01 10:37:49,13.673,18701.298,1
226803688,2026-03-01 10:49:59,3.839,5595.041,1
226803926,2026-03-01 10:51:48,2.685,5308.524,1
226803593,2026-03-01 10:49:13,4.014,5258.111,1
226804093,2026-03-01 10:52:57,1.341,1811.187,1
226802227,2026-03-01 10:37:33,13.677,18593.176,1
226802387,2026-03-01 10:38:39,13.013,19249.194,1
226804155,2026-03-01 10:53:28,1.173,1351.572,1
226803817,2026-03-01 10:50:55,2.84,4239.0,1
226803910,2026-03-01 10:51:41,2.69,5558.4,1
226802377,2026-03-01 10:38:36,13.178,19101.408,1
226802129,2026-03-01 10:36:52,13.344,21491.22,1
226802406,2026-03-01 10:38:46,12.521,24783.024,1
226804058,2026-03-01 10:52:42,1.338,1392.552,1
226802264,2026-03-01 10:37:49,13.859,29045.899,1
226803750,2026-03-01 10:50:28,3.353,6745.488,1
226802382,2026-03-01 10:38:37,13.012,21207.12,1
226802306,2026-03-01 10:38:05,13.675,18478.152,1
226802005,2026-03-01 10:35:56,16.006,18865.92,1
226801462,2026-03-01 10:31:50,19.674,20168.973,1
226801804,2026-03-01 10:34:26,18.017,16710.462,1
226804097,2026-03-01 10:52:59,1.18,1711.678,1
226801945,2026-03-01 10:35:27,16.509,20497.99,1
226803366,2026-03-01 10:47:25,6.005,6814.0,1
226804137,2026-03-01 10:53:18,1.181,1596.24,1
226802318,2026-03-01 10:38:09,12.686,26403.798,1
226802420,2026-03-01 10:38:52,12.357,25912.845,1
226802836,2026-03-01 10:41:45,9.679,15373.552,1
226802294,2026-03-01 10:38:00,13.173,22851.3,1
226802327,2026-03-01 10:38:13,12.846,20971.225,1
226803779,2026-03-01 10:50:40,3.18,4752.692,1
226802172,2026-03-01 10:37:12,13.511,17706.825,1
226802310,2026-03-01 10:38:07,15.006,21188.306,1
226803389,2026-03-01 10:47:35,4.01,6981.093,1
226804055,2026-03-01 10:52:42,1.673,1422.501,1
226803710,2026-03-01 10:50:09,3.526,5351.217,1
226802460,2026-03-01 10:39:07,12.185,24925.704,1
226802412,2026-03-01 10:38:49,12.678,20256.238,1
226803508,2026-03-01 10:48:32,4.171,5042.544,1
226803808,2026-03-01 10:50:51,2.846,4370.544,1
226803738,2026-03-01 10:50:24,3.342,3961.595,1
